ARI_CO,ARI_PO,year,SHIP_TYPE_CATEGORY,DIST,ID,BREADTH,BUILT,DEADWEIGHT,DEPTH,DRAUGHT,GT,LENGTH,SHIPMANAGER,FLAG,U_WIND,V_WIND,AIR_TEMPERATURE,BN,ATA_LT,DUBAI,BRENT,WTI,BDI_ADJ,PORT_SIZE,CI_HOUR,month,day,hour,minute,weekday
0,37,2017,0.0022675736961451248,15.97880039673016,12318.766439909297,37.27891156462585,12.848072562358277,122351.4739229025,20.0,14.104308390022675,64501.5873015873,252.1768707482993,3272.732426303855,67.65986394557824,,,,,12.306122448979592,53.736281179138324,55.53448979591837,51.3984126984127,1095.1537921188208,5.75e-05,303.34357016723357,6.780045351473923,15.331065759637188,11.587301587301587,29.886621315192745,2.938775510204082
0,37,2018,0.0,16.18219065981422,12790.107798165138,36.65137614678899,12.426605504587156,114194.95412844037,20.0,13.096330275229358,60334.633027522934,247.1559633027523,3237.4701834862385,66.6697247706422,-6.2,0.49,27.6,3.810877697,12.022935779816514,69.96614678899083,72.05337155963304,65.15316513761468,1271.8632551589449,5.75e-05,296.91883027673623,6.555045871559633,14.511467889908257,11.630733944954128,29.46788990825688,3.061926605504587
0,37,2019,0.0,14.284895511007177,12562.258373205741,36.81818181818182,12.129186602870814,112330.86124401914,20.0,12.894736842105264,59601.43540669856,245.74162679425837,3166.248803827751,66.60526315789474,-2.7739364303178484,1.43119804400978,21.84525,2.8579067289535454,11.799043062200957,63.69062200956938,64.31581339712918,57.118803827751194,1203.0332254511961,5.75e-05,274.06126860257416,6.358851674641149,15.464114832535886,11.61244019138756,29.172248803827753,2.825358851674641
0,37,2020,0.0,12.74952637115864,12072.12181303116,36.45892351274787,11.356940509915015,111417.84702549575,20.056657223796034,12.804532577903682,59259.20679886686,245.32577903682719,3283.543909348442,66.75920679886686,-1.454957507082153,0.9446742209631729,21.645609065155806,2.1184402538101983,12.03399433427762,42.2914164305949,43.34297450424929,39.7899716713881,973.002180343626,5.75e-05,175.61305398114166,6.787535410764873,14.039660056657224,11.19830028328612,26.609065155807365,2.6657223796033995
0,37,2021,0.0,12.792022281611237,12769.334831460674,36.38202247191011,9.808988764044944,115645.39325842696,20.1123595505618,13.191011235955056,61315.95505617977,248.20224719101122,3399.7303370786517,68.85617977528089,-1.2912359550561798,0.8966292134831461,21.932808988764044,2.154300629386517,11.896629213483147,69.59314606741573,71.20323595505617,68.32698876404494,2515.7931427820226,5.7499999999999995e-05,162.5985617976472,6.485393258426966,16.00449438202247,10.97752808988764,27.296629213483147,2.7887640449438202
0,37,2022,0.008639308855291577,14.079229570697624,12600.047516198703,36.88984881209503,9.010799136069114,116942.33261339093,19.978401727861772,13.304535637149028,62073.65010799136,249.09287257019437,3314.161987041037,67.28509719222463,-1.2860691144708425,0.9316414686825054,22.156371490280776,2.212597772762419,12.142548596112311,97.13978401727861,99.8638444924406,94.98766738660908,1544.105298423758,5.75e-05,226.15963582795248,6.622030237580994,16.213822894168466,11.291576673866091,40.336933045356375,2.5161987041036715
0,37,2023,0.017241379310344827,18.610693139862068,11550.896551724138,36.37931034482759,8.879310344827585,114703.44827586207,19.82758620689655,13.10344827586207,61077.58620689655,247.24137931034483,3217.8793103448274,64.20689655172414,-1.3277586206896552,0.8770689655172413,25.41896551724138,2.2791321528793103,12.672413793103448,82.0698275862069,84.20741379310344,77.8453448275862,572.5523785137931,5.75e-05,229.80867816005173,1.3620689655172413,12.258620689655173,10.362068965517242,32.5,3.0172413793103448
0,47,2014,0.022388059701492536,24.82699239242537,11938.626865671642,34.701492537313435,14.619402985074627,89208.95522388059,18.80597014925373,11.791044776119403,48348.50746268657,227.16417910447763,3699.4477611940297,68.32089552238806,,,,,14.619402985074627,80.33559701492537,82.50328358208955,78.26253731343284,1070.414131705224,0.000110384,111.92081260269403,10.335820895522389,14.514925373134329,10.5,27.402985074626866,2.3582089552238807
0,47,2015,0.05829596412556054,25.83306324044395,11805.780269058296,35.224215246636774,14.634529147982063,91349.5067264574,18.609865470852018,12.062780269058296,49555.85201793722,227.48878923766816,3600.2825112107626,67.0627802690583,,,,,12.32286995515695,50.232757847533634,53.17872197309417,48.56358744394619,693.672833270852,0.000110384,94.86620951700448,6.780269058295964,15.836322869955158,12.408071748878923,30.15695067264574,2.8340807174887894
0,47,2016,0.06868686868686869,28.443551856068687,12018.49292929293,35.515151515151516,13.745454545454546,92771.77777777778,18.848484848484848,11.97979797979798,50219.83838383838,228.0,3560.2363636363634,68.08484848484848,,,,,11.909090909090908,41.83743434343434,45.54117171717172,43.80862626262626,676.4834764581818,0.000110384,77.82208698119393,6.719191919191919,15.565656565656566,12.28888888888889,28.181818181818183,2.731313131313131
0,47,2017,0.0513347022587269,27.730959677577,11293.490759753593,36.40657084188912,13.073921971252567,97163.65503080082,19.014373716632445,12.19712525667351,52637.33059548255,232.48459958932239,3576.8028747433264,70.50308008213553,,,,,12.328542094455852,53.4517248459959,55.08907597535934,51.13689938398357,1098.5530954574947,0.000110384,114.94553673336961,6.597535934291581,15.57905544147844,11.587268993839835,29.123203285420946,2.784394250513347
0,47,2018,0.03217821782178218,27.41411116237624,12174.648514851486,36.163366336633665,12.448019801980198,98261.13861386139,19.257425742574256,12.153465346534654,53231.88118811881,233.34158415841586,3520.2945544554455,71.61138613861387,,,,,11.202970297029703,69.60767326732673,71.7084405940594,64.87628712871287,1269.0631442316833,0.000110384,115.94292904466089,6.5816831683168315,15.987623762376238,11.658415841584159,32.665841584158414,2.7252475247524752
0,47,2019,0.045,27.526177249725002,11733.265,36.025,12.3425,97503.5,19.2,12.275,52797.0,233.925,3512.1175,71.9625,-0.740745501285347,0.04501285347043702,21.022427440633244,1.056483460462725,12.33,64.214875,64.716175,57.522,1196.36164817075,0.000110384,115.33038611096,6.5825,16.2275,10.9875,29.8225,2.7075
0,47,2020,0.050239234449760764,27.39890541167464,11423.81100478469,35.76555023923445,11.437799043062201,95648.54066985646,18.875598086124402,12.009569377990431,51922.7990430622,230.83732057416267,3430.6004784688994,69.42583732057416,-1.5955502392344496,0.40583732057416266,21.35956937799043,2.041728315203349,11.220095693779903,42.560669856459334,43.626913875598085,39.842009569377986,973.3596728272728,0.000110384,129.81289141375836,6.672248803827751,15.160287081339712,11.363636363636363,26.650717703349283,2.784688995215311
0,47,2021,0.07707129094412331,27.103959318500962,12216.094412331406,35.54913294797688,11.211946050096339,94309.82658959538,18.863198458574182,12.023121387283236,51526.204238921004,230.6936416184971,3574.5125240847783,66.4373795761079,-1.167013487475915,0.46283236994219656,20.739113680154144,1.9950130426223505,11.375722543352602,69.81173410404624,71.36121387283237,68.53527938342967,2499.410663337187,0.000110384,169.67315938490174,6.595375722543353,15.653179190751445,11.699421965317919,28.70134874759152,2.7803468208092488
0,47,2022,0.7417322834645669,25.074819076651966,12701.023622047243,36.92913385826772,10.184251968503936,88315.1811023622,20.37795275590551,11.511811023622048,57558.64566929134,232.8503937007874,3447.952755905512,64.31653543307087,-1.0110236220472442,0.6840944881889763,20.700472440944882,2.0421800086771653,11.636220472440945,96.36938582677165,99.1671968503937,94.4608188976378,1520.9599696022049,0.000110384,151.4591675414693,6.667716535433071,15.645669291338583,10.892913385826771,41.414173228346456,2.525984251968504
0,47,2023,0.7222222222222222,26.02967631263889,12274.305555555555,37.361111111111114,12.069444444444445,82747.22222222222,20.833333333333332,10.555555555555555,58197.22222222222,235.69444444444446,3407.972222222222,62.111111111111114,-2.080138888888889,0.43194444444444446,25.125,2.179807838722222,12.347222222222221,81.82333333333332,84.21805555555555,77.9276388888889,582.0949329541667,0.00011038399999999999,114.11515431927779,1.4166666666666667,14.76388888888889,10.680555555555555,24.444444444444443,2.9305555555555554
0,54,2014,0.0,1.6891487564666667,9395.4,36.666666666666664,14.2,126820.0,19.333333333333332,16.0,67180.0,252.66666666666666,2939.0666666666666,55.2,,,,,11.733333333333333,73.76,76.08666666666666,72.07133333333333,1012.9997547066666,1.19e-05,28.383314815333335,10.8,20.266666666666666,8.866666666666667,31.533333333333335,2.0
0,54,2015,0.16,1.7401426097800001,12571.62,35.2,13.74,99078.0,18.2,14.0,52808.0,229.6,3288.5,68.32,,,,,13.48,50.6066,53.6056,48.8998,659.374952122,1.1899999999999998e-05,43.38035000092,6.64,15.64,8.46,28.84,2.34
0,54,2016,0.14035087719298245,2.2771191547894736,12338.298245614034,33.333333333333336,12.56140350877193,82561.40350877192,17.719298245614034,12.631578947368421,45402.98245614035,217.3684210526316,3359.40350877193,68.28070175438596,,,,,13.333333333333334,41.20929824561403,45.08298245614035,43.19701754385965,675.2979415614035,1.19e-05,43.19699317873685,6.578947368421052,14.789473684210526,9.368421052631579,26.912280701754387,2.2280701754385963
0,54,2017,0.12307692307692308,2.359825048830769,10990.892307692307,33.84615384615385,12.523076923076923,90633.84615384616,17.846153846153847,13.23076923076923,49732.153846153844,225.07692307692307,3165.0307692307692,63.753846153846155,,,,,13.215384615384615,53.15246153846154,54.80892307692307,51.025076923076924,1077.1129155107694,1.19e-05,49.344098291,6.2153846153846155,17.723076923076924,9.830769230769231,28.476923076923075,2.4461538461538463
0,54,2018,0.12195121951219512,2.8428600698048783,13062.09756097561,33.90243902439025,12.195121951219512,80721.9512195122,16.585365853658537,12.682926829268293,45865.85365853659,217.0731707317073,3210.1463414634145,67.8048780487805,,,,,10.975609756097562,67.75243902439024,70.42658536585367,64.47853658536584,1215.0486095463416,1.19e-05,50.08920731758537,5.658536585365853,15.463414634146341,10.78048780487805,23.78048780487805,2.292682926829268
0,54,2019,0.10909090909090909,2.9897023264363636,12885.10909090909,33.27272727272727,11.309090909090909,81758.18181818182,17.454545454545453,12.545454545454545,45994.545454545456,220.0,3855.0,65.74545454545455,0.3047169811320754,0.39433962264150957,18.06470588235294,3.495443104811321,12.545454545454545,64.31963636363636,64.90472727272727,57.300909090909094,1137.2867558745454,1.1900000000000001e-05,57.2648585858,5.363636363636363,17.327272727272728,11.363636363636363,30.12727272727273,2.4545454545454546
0,54,2020,0.21052631578947367,2.8915967090701753,12466.61403508772,34.56140350877193,11.333333333333334,88771.9298245614,17.19298245614035,12.982456140350877,49994.73684210526,227.3684210526316,3304.8596491228072,66.29824561403508,-0.5603508771929825,0.4794736842105263,16.729824561403507,4.054792602385965,11.385964912280702,39.956315789473685,41.16035087719298,37.52754385964913,952.0792394508773,1.19e-05,62.86516081903509,7.105263157894737,16.263157894736842,11.157894736842104,27.0,2.912280701754386
0,54,2021,0.20270270270270271,2.881464330891892,12041.635135135135,33.37837837837838,10.635135135135135,84006.75675675676,18.37837837837838,12.567567567567568,46987.83783783784,222.16216216216216,3694.4324324324325,65.60810810810811,-1.2317567567567567,1.0920270270270271,17.114864864864863,4.032615247405405,11.486486486486486,68.07283783783784,69.6468918918919,66.7431081081081,2313.781154472973,1.19e-05,55.345274023256756,6.202702702702703,15.594594594594595,11.41891891891892,25.77027027027027,2.5
0,54,2022,0.2839506172839506,2.4463970072716053,12715.888888888889,33.08641975308642,10.407407407407407,86375.30864197531,18.02469135802469,12.469135802469136,47564.1975308642,223.33333333333334,3454.3333333333335,71.11111111111111,-1.135679012345679,1.0796296296296297,16.691358024691358,4.071841357345679,13.185185185185185,98.1467901234568,100.77617283950617,96.60592592592593,1606.4259005839506,1.19e-05,59.11629629725926,6.012345679012346,16.666666666666668,9.753086419753087,43.48148148148148,2.5185185185185186
0,54,2023,0.0,3.3141850225294114,11207.470588235294,32.94117647058823,6.117647058823529,87152.94117647059,19.41176470588235,11.764705882352942,48123.529411764706,222.35294117647058,3905.4117647058824,72.6470588235294,-3.4041176470588237,2.8435294117647056,18.61764705882353,4.251889440823529,12.0,81.22941176470589,83.39529411764705,77.41529411764705,620.516843882353,1.19e-05,82.22923202823529,1.2941176470588236,16.941176470588236,8.058823529411764,30.176470588235293,2.235294117647059
0,55,2014,0.0,2.07294371225,12396.25,30.0,11.0,81600.0,20.0,10.0,43800.0,230.0,2890.75,68.5,,,,,10.5,78.305,80.63,75.8975,966.83025365,8.29e-06,10.7908333325,10.5,14.75,11.75,30.25,1.5
0,55,2015,0.0,4.28949530425,13285.083333333334,30.0,11.583333333333334,72900.0,19.166666666666668,10.0,39425.0,219.16666666666666,3732.5833333333335,57.0,,,,,12.5,50.8975,53.69583333333333,49.107499999999995,740.8273988666666,8.29e-06,40.903657406583335,6.083333333333333,10.5,9.833333333333334,24.5,2.3333333333333335
0,55,2016,0.0,6.602351088045455,11119.818181818182,30.0,10.590909090909092,72568.18181818182,19.09090909090909,10.0,39313.63636363636,217.72727272727272,3181.818181818182,60.18181818181818,,,,,11.681818181818182,42.00454545454546,45.79181818181818,44.173181818181824,662.7208400772728,8.29e-06,45.25930555918182,6.590909090909091,13.954545454545455,11.863636363636363,22.40909090909091,2.4545454545454546
0,55,2017,0.0,6.388853924923078,11142.076923076924,30.0,8.615384615384615,61915.38461538462,16.923076923076923,10.0,34653.846153846156,208.46153846153845,3792.769230769231,64.3076923076923,,,,,10.0,56.653076923076924,58.77153846153846,54.136923076923075,1224.2587101769232,8.29e-06,58.15239316830769,7.230769230769231,16.615384615384617,12.076923076923077,26.23076923076923,2.5384615384615383
0,55,2018,0.0,8.99500519107143,16018.42857142857,30.0,10.214285714285714,77014.28571428571,20.0,10.0,41878.57142857143,222.14285714285714,3482.8571428571427,68.14285714285714,,,,,8.285714285714286,69.10714285714286,71.47857142857143,65.595,1177.8864712142856,8.29e-06,32.253234129,4.714285714285714,18.071428571428573,11.357142857142858,25.214285714285715,1.8571428571428572
0,55,2019,0.0,6.0353592195,14256.7,30.0,12.8,79520.0,20.0,10.0,42140.0,225.0,3294.0,73.7,0.8039999999999999,0.03500000000000001,11.14,0.8654675449999999,14.6,63.001999999999995,63.28099999999999,56.541,1334.12031372,8.29e-06,29.739166666,6.7,17.4,8.6,28.0,1.2
0,55,2020,0.0,7.10397223425,10990.3125,30.0,10.3125,71368.75,20.0,10.0,38762.5,215.625,3268.625,66.375,1.17625,1.02375,9.53125,1.7931367564375,12.3125,42.176875,43.098125,39.9525,1012.0609908812501,8.29e-06,59.863854164875,7.5,15.375,12.125,27.9375,3.3125
0,55,2021,0.0,9.6289450705,11541.0,30.0,8.5,77150.0,20.0,10.0,41692.857142857145,224.28571428571428,3466.0,76.71428571428571,1.4585714285714286,2.189285714285714,9.15,2.1951891800714285,13.428571428571429,70.36357142857143,72.265,69.57785714285714,2842.2930765714286,8.29e-06,77.45585318071429,7.642857142857143,15.071428571428571,9.785714285714286,26.571428571428573,3.2857142857142856
0,55,2022,0.0,7.507987852772728,12260.863636363636,30.90909090909091,8.863636363636363,79186.36363636363,20.0,10.0,42672.72727272727,225.0,3102.8636363636365,69.22727272727273,0.8695454545454545,1.356818181818182,11.518181818181818,1.8573012262727273,12.590909090909092,101.34136363636365,103.83454545454546,99.08227272727272,1650.779199818182,8.29e-06,58.41761363586364,6.590909090909091,14.636363636363637,11.454545454545455,40.63636363636363,2.5
0,55,2023,0.0,5.677821315,8421.666666666666,30.0,3.6666666666666665,82033.33333333333,20.0,10.0,43666.666666666664,230.0,4830.666666666667,64.0,2.5166666666666666,2.516666666666667,19.233333333333334,2.79612588,16.333333333333332,79.81333333333333,82.83,77.34666666666668,691.9671320666666,8.29e-06,54.47185185666666,1.0,15.666666666666666,5.333333333333333,55.333333333333336,2.0
0,60,2014,0.0,4.510090743157895,13574.368421052632,34.73684210526316,13.31578947368421,91515.78947368421,20.0,11.31578947368421,49257.89473684211,229.47368421052633,3546.5789473684213,67.3157894736842,,,,,13.394736842105264,80.82236842105263,83.08078947368422,78.82473684210527,1088.439670681579,1.64e-05,69.80509502763157,10.342105263157896,15.526315789473685,11.447368421052632,29.157894736842106,1.9736842105263157
0,60,2015,0.0,2.831429961688889,12001.4,35.0,13.866666666666667,103853.33333333333,20.0,12.555555555555555,55136.666666666664,237.44444444444446,2995.5333333333333,65.5111111111111,,,,,13.7,50.121111111111105,52.712555555555554,47.75944444444445,705.3438754522223,1.64e-05,15.79449691401111,6.511111111111111,16.27777777777778,12.322222222222223,26.7,2.111111111111111
0,60,2016,0.0,2.497911997852174,11188.64347826087,36.43478260869565,13.330434782608696,102572.17391304347,20.0,12.08695652173913,55022.608695652176,237.47826086956522,3302.6434782608694,66.26086956521739,,,,,12.73913043478261,41.038956521739124,44.99947826086956,43.1664347826087,655.8161216817391,1.64e-05,20.069229469052175,6.278260869565218,15.269565217391305,11.608695652173912,29.82608695652174,2.2
0,60,2017,0.008695652173913044,4.515484189208696,12598.295652173912,35.30434782608695,12.617391304347827,105675.65217391304,20.0,12.695652173913043,55983.47826086957,239.30434782608697,3405.608695652174,64.89565217391305,,,,,11.495652173913044,53.131913043478264,54.75260869565218,50.85452173913043,1096.2491495895651,1.64e-05,42.72642511934783,6.6,15.2,13.234782608695653,30.4,2.1565217391304348
0,60,2018,0.01834862385321101,8.248447875275229,12729.825688073395,34.862385321100916,12.431192660550458,95819.26605504587,19.81651376146789,12.110091743119266,51458.71559633027,232.0183486238532,3062.587155963303,65.06422018348624,0.0,0.0,24.4,0.0,12.110091743119266,68.99100917431193,70.93926605504588,64.08944954128441,1263.5931561770644,1.64e-05,133.68546891420183,6.89908256880734,15.642201834862385,11.541284403669724,27.93577981651376,2.532110091743119
0,60,2019,0.01680672268907563,9.20972520672269,11820.90756302521,35.378151260504204,11.352941176470589,101684.87394957984,19.915966386554622,12.268907563025211,54398.31932773109,236.5546218487395,3414.4201680672268,65.96638655462185,-1.034,-0.034869565217391284,22.427027027027027,1.264845250626087,11.445378151260504,63.02655462184874,63.706638655462186,56.755966386554626,1285.6964113428571,1.64e-05,117.36154528409243,6.831932773109243,16.142857142857142,12.025210084033613,27.66386554621849,2.7899159663865545
0,60,2020,0.0,13.884712785354331,12371.51968503937,34.173228346456696,11.149606299212598,93620.47244094488,20.0,11.653543307086615,50422.04724409449,229.84251968503938,3140.6692913385828,68.30708661417323,-2.237716535433071,0.4343307086614174,22.954330708661416,2.300969996984252,12.37007874015748,40.86110236220472,42.038503937007874,38.53929133858268,1015.4323326047245,1.64e-05,110.07575896364567,6.913385826771654,15.653543307086615,9.740157480314961,27.73228346456693,3.031496062992126
0,60,2021,0.0,14.922556529974683,12330.322784810127,35.063291139240505,10.936708860759493,99846.20253164557,20.063291139240505,11.89873417721519,53445.56962025316,236.70886075949366,3400.6075949367087,69.79746835443038,-1.9443670886075948,0.24075949367088606,23.180379746835442,2.2240813782594935,11.594936708860759,69.02740506329114,70.51006329113925,67.7018987341772,2514.4913102974683,1.64e-05,90.5945323471772,6.19620253164557,15.816455696202532,11.449367088607595,29.10126582278481,2.7088607594936707
0,60,2022,0.007575757575757576,13.032811138204547,12888.325757575758,38.03030303030303,10.477272727272727,134246.21212121213,20.227272727272727,15.075757575757576,70509.84848484848,259.6212121212121,3066.1363636363635,67.50757575757575,-1.7303030303030305,0.3072727272727273,23.504545454545454,2.1458768456060606,11.575757575757576,96.51810606060606,99.3384090909091,94.52856060606061,1557.1829145878787,1.64e-05,138.9248695295,6.840909090909091,15.371212121212121,9.818181818181818,40.84848484848485,2.643939393939394
0,60,2023,0.0,13.413388455291667,11518.041666666666,38.333333333333336,10.958333333333334,131883.33333333334,20.0,15.416666666666666,69391.66666666667,257.5,2997.25,76.79166666666667,-1.2666666666666666,-0.11374999999999995,25.766666666666666,2.1405944345416668,11.416666666666666,81.67125,84.02208333333333,77.76458333333333,624.5720684791667,1.64e-05,137.418252308625,1.4166666666666667,15.166666666666666,10.416666666666666,35.25,2.75
0,73,2014,0.16216216216216217,5.927517447297297,10631.216216216217,33.78378378378378,14.18918918918919,83154.05405405405,18.91891891891892,11.621621621621621,45406.48648648649,221.35135135135135,3157.054054054054,69.27027027027027,,,,,13.621621621621621,80.10702702702703,82.48702702702703,78.00027027027026,1104.9012380432432,6.6e-05,90.77320570216216,10.405405405405405,13.81081081081081,9.378378378378379,25.62162162162162,2.5135135135135136
0,73,2015,0.10317460317460317,9.475524119269842,11357.142857142857,32.857142857142854,13.222222222222221,75839.92063492064,17.46031746031746,11.507936507936508,41610.71428571428,214.28571428571428,3134.15873015873,65.26984126984127,,,,,12.11111111111111,52.46420634920635,55.41134920634921,50.1331746031746,689.2899650047619,6.6e-05,99.25998015775397,6.063492063492063,15.484126984126984,10.976190476190476,27.841269841269842,2.642857142857143
0,73,2016,0.11510791366906475,7.8533280128489205,12581.971223021583,32.37410071942446,12.20863309352518,70428.05755395684,17.769784172661872,11.079136690647482,39063.30935251799,209.7841726618705,3358.611510791367,63.1294964028777,,,,,11.755395683453237,40.354964028776976,44.346906474820145,42.689712230215825,639.5118501633094,6.6e-05,117.50529176826619,5.956834532374101,15.820143884892087,10.345323741007194,26.654676258992804,2.776978417266187
0,73,2017,0.11016949152542373,7.554264935,10887.110169491525,32.3728813559322,11.805084745762711,76033.05084745762,18.389830508474578,11.610169491525424,41799.15254237288,213.98305084745763,3111.0423728813557,67.77118644067797,,,,,12.805084745762711,52.46245762711864,53.9421186440678,50.392457627118645,1048.7380394381357,6.6e-05,93.18640537016103,5.966101694915254,14.830508474576272,10.669491525423728,25.449152542372882,2.7966101694915255
0,73,2018,0.10309278350515463,7.618551009484536,11695.298969072164,32.16494845360825,12.350515463917526,75715.46391752578,17.52577319587629,11.75257731958763,41528.865979381444,212.2680412371134,3217.4329896907216,63.329896907216494,,,,,11.092783505154639,70.86268041237113,73.09288659793815,66.0580412371134,1272.1996361608249,6.6e-05,78.06296391709277,6.597938144329897,15.257731958762887,11.22680412371134,30.556701030927837,2.5257731958762886
0,73,2019,0.08,6.1674906955,11077.08,32.2,11.8,75409.0,18.4,11.5,41287.0,212.5,3318.22,63.42,0.5071875,0.48,19.26489361702128,2.903544415854167,12.13,64.22970000000001,64.8893,57.4137,1128.870506726,6.6e-05,37.7213083334,6.05,15.99,11.23,30.03,2.4
